name,brand,city,country,region,category,off_peak_points,standard_points,peak_points,hotel_url,all_inclusive,notes
UrCove Nanjing Confucius Temple,UrCove,Nanjing,China,asia_pacific,1,,,,,false,
UrCove Nanjing Confucius Temple Laomendong Resort,UrCove,Nanjing,China,asia_pacific,1,,,,,false,Newly added
UrCove Nanjing Confucius Temple Xinanli Resort,UrCove,Nanjing,China,asia_pacific,1,,,,,false,Coming soon
UrCove Nanjing Downtown,UrCove,Nanjing,China,asia_pacific,1,,,,,false,
UrCove Nanjing South Railway Station,UrCove,Nanjing,China,asia_pacific,1,,,,,false,
UrCove Nanjing South Railway Station BaiJia Lake,UrCove,Nanjing,China,asia_pacific,1,,,,,false,
UrCove Nanjing Zhongshanling Resort,UrCove,Nanjing,China,asia_pacific,1,,,,,false,
UrCove Ningbo International Exhibition Center,UrCove,Ningbo,China,asia_pacific,1,,,,,false,
UrCove Pingtan Tannan Bay,UrCove,Pingtan,China,asia_pacific,1,,,,,false,
UrCove Quzhou Changshan,UrCove,Quzhou,China,asia_pacific,1,,,,,false,
UrCove Sayram Lake,UrCove,Sayram Lake,China,asia_pacific,1,,,,,false,Newly added
UrCove Shanghai Dishui Lake Lin-gang Shuyuan Village,UrCove,Shanghai,China,asia_pacific,1,,,,,false,
UrCove Shanghai Jing'an,UrCove,Shanghai,China,asia_pacific,1,,,,,false,
UrCove Shanghai Jinqiao Center,UrCove,Shanghai,China,asia_pacific,1,,,,,false,
UrCove Shanghai Lujiazui EXPO,UrCove,Shanghai,China,asia_pacific,1,,,,,false,
UrCove Shanghai on the Bund,UrCove,Shanghai,China,asia_pacific,1,,,,,false,Newly added
UrCove Shanghai Pudong East,UrCove,Shanghai,China,asia_pacific,1,,,,,false,
UrCove Shanghai Pudong Lin-Gang Special Area,UrCove,Shanghai,China,asia_pacific,1,,,,,false,Coming soon
UrCove Shanghai Wujiaochang,UrCove,Shanghai,China,asia_pacific,1,,,,,false,
UrCove Shanghai Xuhui West Riverside,UrCove,Shanghai,China,asia_pacific,1,,,,,false,
UrCove Shantou Xinyicheng Huanghe Road,UrCove,Shantou,China,asia_pacific,1,,,,,false,
UrCove Shantou Zhugang New Town,UrCove,Shantou,China,asia_pacific,1,,,,,false,
UrCove Shenzhen Bay Eco-Tech Park,UrCove,Shenzhen,China,asia_pacific,1,,,,,false,
UrCove Shenzhen Bay Futian Port,UrCove,Shenzhen,China,asia_pacific,1,,,,,false,
UrCove Shenzhen Bay Nanyou,UrCove,Shenzhen,China,asia_pacific,1,,,,,false,
UrCove Shenzhen Bay Wanxiang,UrCove,Shenzhen,China,asia_pacific,1,,,,,false,
UrCove Shenzhen Futian CBD,UrCove,Shenzhen,China,asia_pacific,1,,,,,false,
UrCove Shenzhen Luohu,UrCove,Shenzhen,China,asia_pacific,1,,,,,false,
UrCove Shenzhen Nanshan Science and Technology Park,UrCove,Shenzhen,China,asia_pacific,1,,,,,false,Coming soon
UrCove Shenzhen Shekou Cruise Center,UrCove,Shenzhen,China,asia_pacific,1,,,,,false,
UrCove Suzhou Shantang Street,UrCove,Suzhou,China,asia_pacific,1,,,,,false,
UrCove TaiCang South Railway Station Snow World Resort,UrCove,Taicang,China,asia_pacific,1,,,,,false,Newly added
UrCove Tianjin Eye,UrCove,Tianjin,China,asia_pacific,1,,,,,false,
UrCove Tianjin West Railway Station,UrCove,Tianjin,China,asia_pacific,1,,,,,false,
UrCove Weifang,UrCove,Weifang,China,asia_pacific,1,,,,,false,
UrCove Weifang City Center,UrCove,Weifang,China,asia_pacific,1,,,,,false,
UrCove Wuhan Wanxiang Hanjiang River,UrCove,Wuhan,China,asia_pacific,1,,,,,false,
UrCove Xi'an Bell Tower Huimin Street,UrCove,Xi'an,China,asia_pacific,1,,,,,false,
UrCove Xi'an Great Tang All Day Mall,UrCove,Xi'an,China,asia_pacific,1,,,,,false,
UrCove Xi'an Hi-Tech CROSS Wanxianghui,UrCove,Xi'an,China,asia_pacific,1,,,,,false,
UrCove Xi'an North,UrCove,Xi'an,China,asia_pacific,1,,,,,false,
UrCove Xi'an Yanta Hi-Tech,UrCove,Xi'an,China,asia_pacific,1,,,,,false,
UrCove Xishuangbanna Gaozhuang Starlight Night Market,UrCove,Xishuangbanna,China,asia_pacific,1,,,,,false,
UrCove Xuchang Angel City,UrCove,Xuchang,China,asia_pacific,1,,,,,false,
UrCove Xuzhou Pengcheng Plaza,UrCove,Xuzhou,China,asia_pacific,1,,,,,false,Newly added
UrCove Yangzhou Dongguan Street,UrCove,Yangzhou,China,asia_pacific,1,,,,,false,
UrCove Yangzhou Grand Canal Museum of China,UrCove,Yangzhou,China,asia_pacific,1,,,,,false,Newly added
UrCove Yinchuan Lanxi Valley Business Plaza,UrCove,Yinchuan,China,asia_pacific,1,,,,,false,
UrCove Zhuhai Gongbei Port,UrCove,Zhuhai,China,asia_pacific,1,,,,,false,Newly added
Hyatt Place New Taipei City Xinzhuang,Hyatt Place,New Taipei City,Taiwan,asia_pacific,1,,,,,false,
Hyatt Place Calgary Airport,Hyatt Place,Calgary,Canada,americas,2,,,,,false,
Hyatt Place Kelowna,Hyatt Place,Kelowna,Canada,americas,2,,,,,false,
Hyatt House Winnipeg-South/Outlet Collection,Hyatt House,Winnipeg,Canada,americas,2,,,,,false,
Hyatt House Mississauga / Airport Corporate Centre,Hyatt House,Mississauga,Canada,americas,2,,,,,false,
Hyatt House Thunder Bay,Hyatt House,Thunder Bay,Canada,americas,2,,,,,false,Newly added
Hyatt Place Mississauga / Airport Corporate Centre,Hyatt Place,Mississauga,Canada,americas,2,,,,,false,
Hyatt Place Ottawa - West,Hyatt Place,Ottawa,Canada,americas,2,,,,,false,
Hyatt Place Toronto / Brampton,Hyatt Place,Brampton,Canada,americas,2,,,,,false,
Hyatt Place Toronto Airport,Hyatt Place,Toronto,Canada,americas,2,,,,,false,Newly added
Hyatt Place Toronto/Mississauga Centre,Hyatt Place,Mississauga,Canada,americas,2,,,,,false,
Hyatt Place Birmingham/Hoover,Hyatt Place,Hoover,United States,americas,2,,,,,false,Alabama
Hyatt Place Huntsville / Research Park / Redstone,Hyatt Place,Huntsville,United States,americas,2,,,,,false,
Hyatt Regency Birmingham - The Wynfrey Hotel,Hyatt Regency,Birmingham,United States,americas,2,,,,,false,
Hyatt Studios Huntsville,Hyatt Studios,Huntsville,United States,americas,2,,,,,false,Newly added
Hyatt Place Phoenix-North,Hyatt Place,Phoenix,United States,americas,2,,,,,false,
Hyatt Place Phoenix/Chandler-Fashion Center,Hyatt Place,Chandler,United States,americas,2,,,,,false,
Hyatt Place Phoenix/Gilbert,Hyatt Place,Gilbert,United States,americas,2,,,,,false,
Hyatt Place Tucson Airport,Hyatt Place,Tucson,United States,americas,2,,,,,false,
Hyatt House Bentonville / Rogers,Hyatt House,Rogers,United States,americas,2,,,,,false,
Hyatt Place Bentonville/Rogers,Hyatt Place,Rogers,United States,americas,2,,,,,false,
Hyatt Place Fayetteville / Springdale,Hyatt Place,Fayetteville,United States,americas,2,,,,,false,
Hyatt House Vacaville,Hyatt House,Vacaville,United States,americas,2,,,,,false,
Hyatt Place Bakersfield,Hyatt Place,Bakersfield,United States,americas,2,,,,,false,
Hyatt Place Delano,Hyatt Place,Delano,United States,americas,2,,,,,false,
Hyatt Place Fremont/Silicon Valley,Hyatt Place,Fremont,United States,americas,2,,,,,false,
Hyatt Place Newark / Silicon Valley,Hyatt Place,Newark,United States,americas,2,,,,,false,California
Hyatt Place Ontario/Rancho Cucamonga,Hyatt Place,Rancho Cucamonga,United States,americas,2,,,,,false,
Hyatt Place Vacaville,Hyatt Place,Vacaville,United States,americas,2,,,,,false,
Wild Palms Hotel,Wild Palms,Sunnyvale,United States,americas,2,,,,,false,California
Hyatt House Boulder/Broomfield,Hyatt House,Broomfield,United States,americas,2,,,,,false,
Hyatt House Colorado Springs Airport,Hyatt House,Colorado Springs,United States,americas,2,,,,,false,
Hyatt House Denver Airport,Hyatt House,Denver,United States,americas,2,,,,,false,
Hyatt House Denver Aurora Anschutz Medical Campus,Hyatt House,Aurora,United States,americas,2,,,,,false,
Hyatt House Denver Tech Center,Hyatt House,Denver,United States,americas,2,,,,,false,
Hyatt Place Colorado Springs / Downtown,Hyatt Place,Colorado Springs,United States,americas,2,,,,,false,
Hyatt Place Colorado Springs/Garden of the Gods,Hyatt Place,Colorado Springs,United States,americas,2,,,,,false,
Hyatt Place Denver / Westminster,Hyatt Place,Westminster,United States,americas,2,,,,,false,
Hyatt Place Denver Airport,Hyatt Place,Denver,United States,americas,2,,,,,false,
Hyatt Place Denver Tech Center,Hyatt Place,Denver,United States,americas,2,,,,,false,
Hyatt Place Denver-South/Park Meadows,Hyatt Place,Denver,United States,americas,2,,,,,false,
Hyatt Place Denver/Cherry Creek,Hyatt Place,Denver,United States,americas,2,,,,,false,
Hyatt Place Peña Station / Denver Airport,Hyatt Place,Denver,United States,americas,2,,,,,false,
Hyatt Regency Aurora-Denver Conference Center,Hyatt Regency,Aurora,United States,americas,2,,,,,false,
Hyatt Regency Denver Tech Center,Hyatt Regency,Denver,United States,americas,2,,,,,false,
Hyatt House Hartford North/Windsor,Hyatt House,Windsor,United States,americas,2,,,,,false,
Hyatt House Shelton,Hyatt House,Shelton,United States,americas,2,,,,,false,
Hyatt Place Milford / New Haven,Hyatt Place,Milford,United States,americas,2,,,,,false,
Hyatt House Orlando / International Drive,Hyatt House,Orlando,United States,americas,2,,,,,false,
Hyatt House Orlando Airport,Hyatt House,Orlando,United States,americas,2,,,,,false,
Hyatt Place across from Universal Orlando Resort,Hyatt Place,Orlando,United States,americas,2,,,,,false,
Hyatt Place Fort Lauderdale/Plantation,Hyatt Place,Plantation,United States,americas,2,,,,,false,
Hyatt Place Fort Myers/at The Forum,Hyatt Place,Fort Myers,United States,americas,2,,,,,false,
Hyatt Place Jacksonville Airport,Hyatt Place,Jacksonville,United States,americas,2,,,,,false,
Hyatt Place Lake Mary/Orlando-North,Hyatt Place,Lake Mary,United States,americas,2,,,,,false,
Hyatt Place Lakeland Center,Hyatt Place,Lakeland,United States,americas,2,,,,,false,
Hyatt Place Melbourne / Palm Bay / I-95,Hyatt Place,Palm Bay,United States,americas,2,,,,,false,
Hyatt Place Melbourne Airport,Hyatt Place,Melbourne,United States,americas,2,,,,,false,Florida
Hyatt Place Orlando / I-Drive / Convention Center,Hyatt Place,Orlando,United States,americas,2,,,,,false,
Hyatt Place Orlando Airport,Hyatt Place,Orlando,United States,americas,2,,,,,false,
Hyatt Place Orlando/Lake Buena Vista,Hyatt Place,Lake Buena Vista,United States,americas,2,,,,,false,
Hyatt Place Pensacola Airport,Hyatt Place,Pensacola,United States,americas,2,,,,,false,
Hyatt Place Sarasota / Lakewood Ranch,Hyatt Place,Sarasota,United States,americas,2,,,,,false,
Hyatt Place Sarasota/Bradenton Airport,Hyatt Place,Sarasota,United States,americas,2,,,,,false,
Hyatt Place Tampa Wesley Chapel,Hyatt Place,Wesley Chapel,United States,americas,2,,,,,false,
Hyatt Place Tampa/Busch Gardens,Hyatt Place,Tampa,United States,americas,2,,,,,false,
Hyatt Place Titusville / Kennedy Space Center,Hyatt Place,Titusville,United States,americas,2,,,,,false,
Hyatt Studios Jacksonville / St. Johns Town Center,Hyatt Studios,Jacksonville,United States,americas,2,,,,,false,Newly added
Hyatt House Atlanta / Perimeter Center,Hyatt House,Atlanta,United States,americas,2,,,,,false,
Hyatt House Atlanta/Cobb Galleria,Hyatt House,Atlanta,United States,americas,2,,,,,false,
Hyatt Place Atlanta / Perimeter Center,Hyatt Place,Atlanta,United States,americas,2,,,,,false,
Hyatt Place Atlanta/Alpharetta/North Point Mall,Hyatt Place,Alpharetta,United States,americas,2,,,,,false,
Hyatt Place Atlanta/Alpharetta/Windward Parkway,Hyatt Place,Alpharetta,United States,americas,2,,,,,false,
Hyatt Place Atlanta/Buckhead,Hyatt Place,Atlanta,United States,americas,2,,,,,false,
Hyatt Place Atlanta/Cobb Galleria,Hyatt Place,Atlanta,United States,americas,2,,,,,false,
Hyatt Place Atlanta/Downtown,Hyatt Place,Atlanta,United States,americas,2,,,,,false,
Hyatt Regency Atlanta Perimeter at Villa Christina,Hyatt Regency,Atlanta,United States,americas,2,,,,,false,
Hyatt Regency Suites Atlanta Northwest,Hyatt Regency,Atlanta,United States,americas,2,,,,,false,
Hyatt Place Boise / Meridian,Hyatt Place,Meridian,United States,americas,2,,,,,false,
Hyatt Place Boise/Towne Square,Hyatt Place,Boise,United States,americas,2,,,,,false,
Hyatt Centric Chicago O'Hare,Hyatt Centric,Chicago,United States,americas,2,,,,,false,
Hyatt House Chicago / Oak Brook,Hyatt House,Oak Brook,United States,americas,2,,,,,false,
Hyatt Lodge Oak Brook Chicago,Hyatt Lodge,Oak Brook,United States,americas,2,,,,,false,
Hyatt Place Bloomington/Normal,Hyatt Place,Normal,United States,americas,2,,,,,false,
Hyatt Place Chicago/Lombard/Oak Brook,Hyatt Place,Lombard,United States,americas,2,,,,,false,
Hyatt Place Chicago/O'Hare Airport,Hyatt Place,Chicago,United States,americas,2,,,,,false,
Hyatt Regency Deerfield,Hyatt Regency,Deerfield,United States,americas,2,,,,,false,
Hyatt Regency O'Hare Chicago,Hyatt Regency,Chicago,United States,americas,2,,,,,false,
Hyatt House Indianapolis / Fishers,Hyatt House,Fishers,United States,americas,2,,,,,false,
Hyatt Place Evansville / Downtown,Hyatt Place,Evansville,United States,americas,2,,,,,false,
Hyatt Place Indianapolis / Fishers,Hyatt Place,Fishers,United States,americas,2,,,,,false,
Hyatt Place Indianapolis Airport,Hyatt Place,Indianapolis,United States,americas,2,,,,,false,
Hyatt Place Munster,Hyatt Place,Munster,United States,americas,2,,,,,false,
Hyatt Place Altoona / Des Moines,Hyatt Place,Altoona,United States,americas,2,,,,,false,
Hyatt Place Des Moines/Downtown,Hyatt Place,Des Moines,United States,americas,2,,,,,false,
Hyatt Place West Des Moines/Jordan Creek,Hyatt Place,West Des Moines,United States,americas,2,,,,,false,
Hyatt Place Kansas City/Overland Park/Convention Center,Hyatt Place,Overland Park,United States,americas,2,,,,,false,
Hyatt Place Kansas City/Overland Park/Metcalf,Hyatt Place,Overland Park,United States,americas,2,,,,,false,
Hyatt House Louisville - East,Hyatt House,Louisville,United States,americas,2,,,,,false,
Hyatt Place Lexington,Hyatt Place,Lexington,United States,americas,2,,,,,false,
Hyatt Place Louisville-East,Hyatt Place,Louisville,United States,americas,2,,,,,false,
Hyatt Regency Lexington,Hyatt Regency,Lexington,United States,americas,2,,,,,false,
Hyatt House BWI Airport / Baltimore,Hyatt House,Baltimore,United States,americas,2,,,,,false,
Hyatt Place Baltimore/Inner Harbor,Hyatt Place,Baltimore,United States,americas,2,,,,,false,
Hyatt House Boston/Waltham,Hyatt House,Waltham,United States,americas,2,,,,,false,
Hyatt House Auburn Hills / Detroit,Hyatt House,Auburn Hills,United States,americas,2,,,,,false,
Hyatt House Lansing / University Area,Hyatt House,Lansing,United States,americas,2,,,,,false,
Hyatt Place Detroit/Auburn Hills,Hyatt Place,Auburn Hills,United States,americas,2,,,,,false,
Hyatt Place Detroit/Livonia,Hyatt Place,Livonia,United States,americas,2,,,,,false,
Hyatt Place Detroit/Novi,Hyatt Place,Novi,United States,americas,2,,,,,false,
Hyatt Place Detroit/Utica,Hyatt Place,Utica,United States,americas,2,,,,,false,
Hyatt Place Grand Rapids-South,Hyatt Place,Grand Rapids,United States,americas,2,,,,,false,
Hyatt Place Lansing - East,Hyatt Place,Lansing,United States,americas,2,,,,,false,
Hyatt House Mall of America / MSP Airport,Hyatt House,Bloomington,United States,americas,2,,,,,false,Minnesota
Hyatt House Rochester / Mayo Clinic Area,Hyatt House,Rochester,United States,americas,2,,,,,false,Minnesota
Hyatt Place Minneapolis Airport-South,Hyatt Place,Bloomington,United States,americas,2,,,,,false,Minnesota
Hyatt Place Minneapolis/Eden Prairie,Hyatt Place,Eden Prairie,United States,americas,2,,,,,false,
Hyatt Place St. Paul/Downtown,Hyatt Place,St. Paul,United States,americas,2,,,,,false,
Hyatt Regency Bloomington - Minneapolis,Hyatt Regency,Bloomington,United States,americas,2,,,,,false,Minnesota
Hyatt Place St. Louis/Chesterfield,Hyatt Place,Chesterfield,United States,americas,2,,,,,false,
Hyatt Regency St. Louis at The Arch,Hyatt Regency,St. Louis,United States,americas,2,,,,,false,
Hyatt Select St. Louis Airport,Hyatt Select,St. Louis,United States,americas,2,,,,,false,Newly added
Hyatt Place Billings,Hyatt Place,Billings,United States,americas,2,,,,,false,
Hyatt Place Lincoln/Downtown-Haymarket,Hyatt Place,Lincoln,United States,americas,2,,,,,false,
Hyatt Place Reno,Hyatt Place,Reno,United States,americas,2,,,,,false,
Hyatt Place Reno-Tahoe Airport,Hyatt Place,Reno,United States,americas,2,,,,,false,
Hyatt House Branchburg / Bridgewater,Hyatt House,Branchburg,United States,americas,2,,,,,false,
Hyatt House Monroe / Cranbury / South Brunswick,Hyatt House,Monroe,United States,americas,2,,,,,false,Opening soon
Hyatt House Parsippany-East,Hyatt House,Parsippany,United States,americas,2,,,,,false,
Hyatt House Parsippany/Whippany,Hyatt House,Whippany,United States,americas,2,,,,,false,
Hyatt Place Fair Lawn/Paramus,Hyatt Place,Fair Lawn,United States,americas,2,,,,,false,
Hyatt Place Princeton,Hyatt Place,Princeton,United States,americas,2,,,,,false,
Hyatt Regency New Brunswick,Hyatt Regency,New Brunswick,United States,americas,2,,,,,false,
Hyatt Place Albuquerque Airport,Hyatt Place,Albuquerque,United States,americas,2,,,,,false,
Hyatt Place Albuquerque/Uptown,Hyatt Place,Albuquerque,United States,americas,2,,,,,false,
Hyatt Place Santa Fe,Hyatt Place,Santa Fe,United States,americas,2,,,,,false,
Hyatt House Fishkill/Poughkeepsie,Hyatt House,Fishkill,United States,americas,2,,,,,false,
Hyatt Place Albany/Downtown,Hyatt Place,Albany,United States,americas,2,,,,,false,
Hyatt Place Buffalo/Amherst,Hyatt Place,Amherst,United States,americas,2,,,,,false,
Hyatt Place Poughkeepsie / Hudson Valley,Hyatt Place,Poughkeepsie,United States,americas,2,,,,,false,
Hyatt Place Saratoga/Malta,Hyatt Place,Malta,United States,americas,2,,,,,false,
Hyatt Regency Buffalo / Hotel and Conference Center,Hyatt Regency,Buffalo,United States,americas,2,,,,,false,
Hyatt House Charlotte / Rea Farms,Hyatt House,Charlotte,United States,americas,2,,,,,false,
Hyatt Place Asheville Airport,Hyatt Place,Asheville,United States,americas,2,,,,,false,Coming soon
Hyatt Place Chapel Hill / Southern Village,Hyatt Place,Chapel Hill,United States,americas,2,,,,,false,
Hyatt Place Charlotte / University Research Park,Hyatt Place,Charlotte,United States,americas,2,,,,,false,
Hyatt Place Greensboro,Hyatt Place,Greensboro,United States,americas,2,,,,,false,
Hyatt Place Raleigh / Cary,Hyatt Place,Cary,United States,americas,2,,,,,false,
Hyatt House Columbus OSU / Short North,Hyatt House,Columbus,United States,americas,2,,,,,false,Ohio
Hyatt Place Canton,Hyatt Place,Canton,United States,americas,2,,,,,false,Ohio
Hyatt Place Cleveland/Lyndhurst/Legacy Village,Hyatt Place,Lyndhurst,United States,americas,2,,,,,false,
Hyatt Place Columbus / Polaris,Hyatt Place,Columbus,United States,americas,2,,,,,false,Ohio
Hyatt Place Columbus/OSU,Hyatt Place,Columbus,United States,americas,2,,,,,false,Ohio
Hyatt Regency Columbus,Hyatt Regency,Columbus,United States,americas,2,,,,,false,Ohio
Hyatt Place Oklahoma City / Bricktown,Hyatt Place,Oklahoma City,United States,americas,2,,,,,false,
Hyatt Place Tulsa / Downtown,Hyatt Place,Tulsa,United States,americas,2,,,,,false,
Hyatt Regency Tulsa Downtown,Hyatt Regency,Tulsa,United States,americas,2,,,,,false,
Hyatt Centric Downtown Portland,Hyatt Centric,Portland,United States,americas,2,,,,,false,Oregon
Hyatt House Portland / Beaverton,Hyatt House,Beaverton,United States,americas,2,,,,,false,
Hyatt House Portland/Downtown,Hyatt House,Portland,United States,americas,2,,,,,false,Oregon
Americus Hotel,Americus Hotel,Allentown,United States,americas,2,,,,,false,Newly added; Pennsylvania
Hyatt House Allentown / Lehigh Valley,Hyatt House,Allentown,United States,americas,2,,,,,false,
Hyatt House Philadelphia/Plymouth Meeting,Hyatt House,Plymouth Meeting,United States,americas,2,,,,,false,
Hyatt House Pittsburgh-South Side,Hyatt House,Pittsburgh,United States,americas,2,,,,,false,
Hyatt House Pittsburgh/Bloomfield/Shadyside,Hyatt House,Pittsburgh,United States,americas,2,,,,,false,
Hyatt Place Allentown / Lehigh Valley,Hyatt Place,Allentown,United States,americas,2,,,,,false,
Hyatt Place at The Hollywood Casino / Pittsburgh - South,Hyatt Place,Pittsburgh,United States,americas,2,,,,,false,
Hyatt Place Bethlehem,Hyatt Place,Bethlehem,United States,americas,2,,,,,false,
Hyatt Place Philadelphia/King of Prussia,Hyatt Place,King of Prussia,United States,americas,2,,,,,false,
Hyatt Place Pittsburgh Airport / Robinson Mall,Hyatt Place,Pittsburgh,United States,americas,2,,,,,false,
Hyatt Place Bayamón,Hyatt Place,Bayamón,Puerto Rico,americas,2,,,,,false,
Hyatt Place Manatí,Hyatt Place,Manatí,Puerto Rico,americas,2,,,,,false,
Hyatt Place Warwick Providence Airport,Hyatt Place,Warwick,United States,americas,2,,,,,false,
Hyatt House Charleston / Mount Pleasant,Hyatt House,Mount Pleasant,United States,americas,2,,,,,false,
Hyatt Place Charleston Airport/Convention Center,Hyatt Place,Charleston,United States,americas,2,,,,,false,
Hyatt Place Florence / Downtown,Hyatt Place,Florence,United States,americas,2,,,,,false,South Carolina
Hyatt Place Mount Pleasant Towne Centre,Hyatt Place,Mount Pleasant,United States,americas,2,,,,,false,
Hyatt Place Rapid City / Downtown,Hyatt Place,Rapid City,United States,americas,2,,,,,false,
Hyatt Place Sioux Falls - South,Hyatt Place,Sioux Falls,United States,americas,2,,,,,false,
Hyatt House Nashville / Franklin - Cool Springs,Hyatt House,Franklin,United States,americas,2,,,,,false,
Hyatt House Nashville Airport,Hyatt House,Nashville,United States,americas,2,,,,,false,
Hyatt Place Jackson / West Tennessee,Hyatt Place,Jackson,United States,americas,2,,,,,false,Newly added; Tennessee
Hyatt Place Memphis/Wolfchase Galleria,Hyatt Place,Memphis,United States,americas,2,,,,,false,
Hyatt Place Murfreesboro,Hyatt Place,Murfreesboro,United States,americas,2,,,,,false,
Hyatt Place Nashville / Brentwood,Hyatt Place,Brentwood,United States,americas,2,,,,,false,
Hyatt Place Nashville Airport,Hyatt Place,Nashville,United States,americas,2,,,,,false,
Hyatt Place Nashville/Franklin/Cool Springs,Hyatt Place,Franklin,United States,americas,2,,,,,false,
Hyatt Place Nashville/Hendersonville,Hyatt Place,Hendersonville,United States,americas,2,,,,,false,
Hyatt Place Nashville/Opryland,Hyatt Place,Nashville,United States,americas,2,,,,,false,
Hyatt House Bryan / College Station,Hyatt House,College Station,United States,americas,2,,,,,false,
Hyatt House Dallas/Frisco,Hyatt House,Frisco,United States,americas,2,,,,,false,
Hyatt House Dallas/Uptown,Hyatt House,Dallas,United States,americas,2,,,,,false,
Hyatt House Houston Medical Center,Hyatt House,Houston,United States,americas,2,,,,,false,
Hyatt House The Woodlands / Shenandoah,Hyatt House,Shenandoah,United States,americas,2,,,,,false,
Hyatt Place Amarillo - West,Hyatt Place,Amarillo,United States,americas,2,,,,,false,
Hyatt Place Austin / Cedar Park,Hyatt Place,Cedar Park,United States,americas,2,,,,,false,
Hyatt Place Austin / Lake Travis / Four Points,Hyatt Place,Austin,United States,americas,2,,,,,false,
Hyatt Place Austin The Domain Area,Hyatt Place,Austin,United States,americas,2,,,,,false,
Hyatt Place Austin/Round Rock,Hyatt Place,Round Rock,United States,americas,2,,,,,false,
Hyatt Place College Station,Hyatt Place,College Station,United States,americas,2,,,,,false,
Hyatt Place Corpus Christi,Hyatt Place,Corpus Christi,United States,americas,2,,,,,false,
Hyatt Place Dallas/Allen,Hyatt Place,Allen,United States,americas,2,,,,,false,
Hyatt Place Dallas/Arlington,Hyatt Place,Arlington,United States,americas,2,,,,,false,
Hyatt Place Dallas/Grapevine,Hyatt Place,Grapevine,United States,americas,2,,,,,false,
Hyatt Place Dallas/North Arlington/Grand Prairie,Hyatt Place,Grand Prairie,United States,americas,2,,,,,false,
Hyatt Place DFW,Hyatt Place,Dallas,United States,americas,2,,,,,false,
Hyatt Place Fort Worth / Alliance Town Center,Hyatt Place,Fort Worth,United States,americas,2,,,,,false,
Hyatt Place Houston Medical Center,Hyatt Place,Houston,United States,americas,2,,,,,false,
Hyatt Place Houston/Galleria,Hyatt Place,Houston,United States,americas,2,,,,,false,
Hyatt Place Houston/Sugar Land,Hyatt Place,Sugar Land,United States,americas,2,,,,,false,
Hyatt Place Houston/The Woodlands,Hyatt Place,The Woodlands,United States,americas,2,,,,,false,
Hyatt Place Lubbock,Hyatt Place,Lubbock,United States,americas,2,,,,,false,
Hyatt Place San Antonio-North/Stone Oak,Hyatt Place,San Antonio,United States,americas,2,,,,,false,
Hyatt Place San Antonio-Northwest/Medical Center,Hyatt Place,San Antonio,United States,americas,2,,,,,false,
Hyatt Place Waco / Downtown,Hyatt Place,Waco,United States,americas,2,,,,,false,Opening soon
Hyatt Regency Baytown - Houston,Hyatt Regency,Baytown,United States,americas,2,,,,,false,
Hyatt Studios Texarkana,Hyatt Studios,Texarkana,United States,americas,2,,,,,false,Opening soon
Hyatt House Provo / Pleasant Grove,Hyatt House,Pleasant Grove,United States,americas,2,,,,,false,
Hyatt House Salt Lake City/Downtown,Hyatt House,Salt Lake City,United States,americas,2,,,,,false,
Hyatt House Salt Lake City/Sandy,Hyatt House,Sandy,United States,americas,2,,,,,false,
Hyatt Place Provo,Hyatt Place,Provo,United States,americas,2,,,,,false,
Hyatt Place Salt Lake City Airport,Hyatt Place,Salt Lake City,United States,americas,2,,,,,false,
Hyatt Place Salt Lake City/Cottonwood,Hyatt Place,Salt Lake City,United States,americas,2,,,,,false,
Hyatt Place Salt Lake City/Downtown/The Gateway,Hyatt Place,Salt Lake City,United States,americas,2,,,,,false,
Hyatt Place Salt Lake City/Lehi,Hyatt Place,Lehi,United States,americas,2,,,,,false,
Hyatt House Herndon/Reston,Hyatt House,Reston,United States,americas,2,,,,,false,
Hyatt House Richmond / Short Pump,Hyatt House,Richmond,United States,americas,2,,,,,false,
Hyatt Place Blacksburg/University,Hyatt Place,Blacksburg,United States,americas,2,,,,,false,
Hyatt Place Charlottesville,Hyatt Place,Charlottesville,United States,americas,2,,,,,false,
Hyatt Place Chesapeake/Greenbrier,Hyatt Place,Chesapeake,United States,americas,2,,,,,false,
Hyatt Place Fredericksburg-Mary Washington,Hyatt Place,Fredericksburg,United States,americas,2,,,,,false,
Hyatt Place Hampton Convention Center,Hyatt Place,Hampton,United States,americas,2,,,,,false,
Hyatt Place Harrisonburg,Hyatt Place,Harrisonburg,United States,americas,2,,,,,false,
Hyatt Regency Dulles,Hyatt Regency,Herndon,United States,americas,2,,,,,false,Virginia
Hyatt Studios Chesapeake,Hyatt Studios,Chesapeake,United States,americas,2,,,,,false,Coming soon
Hyatt Studios Harrisonburg,Hyatt Studios,Harrisonburg,United States,americas,2,,,,,false,Newly added
Hyatt Place Madison / Verona,Hyatt Place,Verona,United States,americas,2,,,,,false,
Hyatt Regency Green Bay,Hyatt Regency,Green Bay,United States,americas,2,,,,,false,
Hyatt Regency Milwaukee,Hyatt Regency,Milwaukee,United States,americas,2,,,,,false,
Hyatt Place Casper,Hyatt Place,Casper,United States,americas,2,,,,,false,Newly added; Wyoming
Hyatt Centric Las Condes Santiago,Hyatt Centric,Santiago,Chile,americas,2,,,,,false,
Hyatt Centric Santo Domingo,Hyatt Centric,Santo Domingo,Dominican Republic,americas,2,,,,,false,
